Batch,Mouse.ID,Strain,Day,Weight,Weight.Percent.Loss,Temperature,Temperature.Delta,RBC,Infected.,Parasitemia,Parasite.Density,Blood.Glucose
Errol,E269,DO,5,22.81,-0.002623524,38.2,0.9,7.2775,Infected,0.064516129,469516.129,
Errol,E270,DO,5,22.42,0.054562559,37.9,0.2,7.8635,Infected,0.051643192,406096.2441,
Errol,E271,DO,5,26.88,0.013574661,37.5,0,8.5465,Infected,0.018675722,159612.0543,
Errol,E272,DO,5,29.43,0.046958378,37.9,0.6,6.9825,Infected,0.086080586,601057.6923,
Errol,E273,DO,5,21.48,0.00750469,38.7,0.7,7.7715,Infected,0.06501548,505267.8019,
Errol,E274,DO,5,31,0.034022682,37.9,1.4,8.4385,Infected,0.044117647,372286.7647,
Errol,E275,DO,5,25.7,0.053710537,36.6,-0.4,8.589,Infected,0.045248869,388642.5339,
Errol,E276,DO,5,24.23,-0.008997955,35.8,-0.4,9,Infected,0.034653465,311881.1881,
Errol,E277,DO,5,23.15,0.091981132,38,0.4,8.7265,Infected,0.018376723,160364.4717,
Errol,E278,DO,5,22.87,0.025100852,45,-0.5,9.952,Infected,0.022807018,226975.4386,
Errol,E279,DO,5,19.97,0.197242206,37.9,-0.5,7.809,Infected,0.058181818,454341.8182,
Errol,E280,DO,5,29.63,0.019614591,37.7,-0.2,8.9785,Infected,0.056603774,508216.9811,
Errol,E281,DO,5,22.58,0.079866093,38.2,0.7,10.204,Infected,0.014577259,148746.3557,
Errol,E282,DO,5,28.55,0.036297641,37.4,1.8,8.9975,Infected,0.060498221,544332.7402,
Errol,E283,DO,5,28.59,0.018888097,37.5,-0.2,8.0465,Infected,0.051194539,411936.8601,
Errol,E284,DO,5,26.33,0.021334368,38.1,-0.4,7.8,Infected,0.08801214,686494.6889,
Errol,E285,DO,5,25.94,0.028548771,38.4,0.8,8.8195,Infected,0.098006645,864369.6013,
Errol,E286,DO,5,24.68,0.013552361,37.6,0.9,9.9145,Infected,0.046367852,459714.0649,
Errol,E287,DO,5,22.06,0.038117647,38.2,0.1,7.847,Infected,0.024621212,193202.6515,
Errol,E288,DO,5,21.21,0.018242919,37.6,-0.1,6.4595,Infected,0.059248555,382716.0405,
Errol,E289,DO,5,32.16,0.036750484,37.4,0.2,10.1605,Infected,0.016224189,164845.8702,
Errol,E290,DO,5,20.37,0.045687885,38.5,-0.1,8.239,Infected,0.068037975,560564.8734,
Errol,E291,DO,5,27.48,-0.012576356,37.7,0.1,7.9435,Infected,0.064575646,512956.6421,
Errol,E292,DO,5,24.5,0.011978521,38.1,-0.1,9.4295,Infected,0.064171123,605101.6043,
Errol,E293,DO,5,23.08,0.002171081,37.9,0.7,7.792,Infected,0.072881356,567891.5254,
Errol,E294,DO,5,24.91,-0.006778309,38.5,1.8,8.65,Infected,0.075471698,652830.1887,
Errol,E295,DO,5,25.25,-0.005122143,36.5,-0.2,8.6215,Infected,0.058727569,506319.739,
Errol,E296,DO,5,22.31,0.021520147,38.2,-0.3,7.215,Infected,0.10455312,754350.7589,
Errol,E297,DO,5,24.25,0.050238198,37.2,-0.4,8.6475,Infected,0.103626943,896113.9896,
Errol,E298,DO,5,23.98,0.002508361,38,1.3,8.2185,Infected,0.040650407,334085.3659,
Errol,E299,DO,5,24.55,0.043348916,36.8,0.6,7.847,Infected,0.069642857,546487.5,
Errol,E300,DO,5,25.9,-0.02005297,38,0.4,8.1665,Infected,0.020797227,169840.5546,
Errol,E301,DO,5,23.59,0.041041483,38.3,-0.1,7.8015,Infected,0.04,312060,
Errol,E302,DO,5,23.26,-0.029620359,37.2,0.3,8.677,Infected,0.072347267,627757.2347,
Errol,E303,DO,5,26.19,-0.020934579,37.5,0.7,7.789,Infected,0.053211009,414460.5505,
Errol,E304,DO,5,20.77,-0.037534754,37.6,0.7,7.283,Infected,0.095764273,697451.1971,
Errol,E305,DO,5,19.99,-0.051257712,38.1,1.2,9.565,Infected,0.023952096,229101.7964,
Errol,E306,DO,5,23.47,0.0487042,38.6,-0.1,7.982,Infected,0.050552923,403513.4281,
Errol,E307,DO,5,29.23,0.008278717,37.6,-0.4,8.664,Infected,0.06539075,566545.4545,
Errol,E308,DO,5,25.03,-0.031346749,38,0.1,8.722,Infected,0.048828125,425878.9063,
Errol,E309,DO,5,25.19,0.016545601,37.4,0.6,8.6235,Infected,0.035836177,309033.2765,
Errol,E310,DO,5,18.66,0.066895369,38.5,-0.2,8.1245,Infected,0.093357271,758481.149,
Errol,E311,DO,5,22.94,0.059095106,37.1,-0.7,8.1285,Infected,0.054135338,440039.0977,
Errol,E312,DO,5,24.95,0.04480737,37.3,-0.2,8.1835,Infected,0.125954198,1030746.183,
Errol,E313,DO,5,21.47,0.026290631,36.8,0.5,8.8045,Infected,0.026833631,236256.7084,
Errol,E314,DO,5,17.59,0.042061611,38.1,-0.1,10.075,Infected,0.0330033,332508.2508,
Errol,E315,DO,5,20.57,0.003414634,38.8,-0.3,7.4005,Infected,0.080763583,597690.8957,
Errol,E316,DO,5,30.23,0.083512545,38,0.5,8.324,Infected,0.031620553,263209.4862,
Errol,E317,DO,5,23.87,0.088959854,38,1.3,10.0505,Infected,0.034068136,342401.8036,
Errol,E318,DO,5,25.58,0.011466983,38,0.7,9.6485,Infected,0.030487805,294161.5854,
Errol,E319,DO,5,24.65,0.016914191,38.1,0.3,10.026,Infected,0.027777778,278500,
Errol,E320,DO,5,25.02,-0.014572666,38.1,1.5,8.7125,Infected,0.009917355,86404.95868,
Errol,E321,DO,5,22.5,-0.075975359,38.4,0.7,9.8225,Infected,0.070281124,690336.3454,
Errol,E322,DO,5,26.82,0.027192646,36.7,0.4,9.716,Infected,0.044164038,429097.7918,
Errol,E248,DO,6,26.17,0.02106906,36.2,-1.2,7.525,Infected,0.221223022,1664703.237,
Errol,E249,DO,6,23.78,-0.023007395,38,-0.6,7.716,Infected,0.110032362,849009.7087,
Errol,E250,DO,6,23.72,0.002535926,40,-0.8,5.2395,Infected,0.270788913,1418798.507,
Errol,E251,DO,6,32,0.123201123,37,-0.8,7.4315,Infected,0.120200334,893268.7813,
Errol,E252,DO,6,26.82,-0.031069364,37.1,-0.9,6.754,Infected,0.24822695,1676524.823,
Errol,E253,DO,6,21.35,-0.010658017,37.2,-1,6.4805,Infected,0.285478548,1850043.729,
Errol,E254,DO,6,27.31,0.010732791,33.7,-1.3,6.286,Infected,0.200692042,1261550.173,
Errol,E255,DO,6,24.93,0.073181231,36.2,-3.8,6.4295,Infected,0.111320755,715736.7925,
Errol,E256,DO,6,33.65,0.034111862,35.5,-1.9,6.92,Infected,0.159733777,1105357.737,
Errol,E257,DO,6,27.87,-0.015889831,35.3,-2.7,8.8815,Infected,0.074918567,665389.2508,
Errol,E258,DO,6,20.31,-0.035612536,36.8,-1.7,5.5385,Infected,0.231800766,1283828.544,
Errol,E259,DO,6,23.61,0.003826531,36.1,-0.2,7.4945,Infected,0.205673759,1541421.986,
Errol,E260,DO,6,24.91,0.003221909,36.8,0.4,9.8815,Infected,0.033771107,333709.1932,
Errol,E261,DO,6,25.31,-0.028779739,39.2,0.1,7.4,Infected,0.094637224,700315.4574,
Errol,E262,DO,6,25.04,0.044203503,37.1,-1.1,6.4185,Infected,0.13446677,863074.9614,
Errol,E263,DO,6,19.48,-0.004598876,37.6,-0.6,7.134,Infected,0.222036728,1584010.017,
Errol,E264,DO,6,22.34,0.013151927,37.2,0.6,7.4185,Infected,0.115315315,855466.6667,
Errol,E265,DO,6,27.38,0.017465626,37.6,-0.4,7.433,Infected,0.183303085,1362491.833,
Errol,E266,DO,6,21.96,0.083909181,36.5,0.9,6.872,Infected,0.126293996,867892.3395,
Errol,E267,DO,6,21.51,-0.036290323,37.3,-0.4,5.238,Infected,0.277657267,1454368.764,
Errol,E268,DO,6,24.66,0.054747648,36.5,-1.4,7.3385,Infected,0.140869565,1033771.304,
Errol,E269,DO,6,22.92,0.00218627,37.6,0.3,6.186,Infected,0.235,1453710,
Errol,E270,DO,6,22.49,0.057855127,37.1,-0.6,6.872,Infected,0.171270718,1176972.376,
Errol,E271,DO,6,26.83,0.011689291,36.8,-0.7,7.627,Infected,0.019461078,148429.6407,
Errol,E272,DO,6,29.49,0.04909285,37.8,0.5,5.7005,Infected,0.2079566,1185456.6,
Errol,E273,DO,6,21.6,0.013133208,37.1,-0.9,6.629,Infected,0.217922607,1444608.961,
Errol,E274,DO,6,30.51,0.017678452,36.6,0.1,8.086,Infected,0.079584775,643522.4913,
Errol,E275,DO,6,25.25,0.035260353,36.1,-0.9,7.3955,Infected,0.15959253,1180266.553,
Errol,E276,DO,6,24.05,-0.016359918,34.9,-1.3,9.2235,Infected,0.104669887,965422.7053,
Errol,E277,DO,6,23.71,0.118396226,36.3,-1.3,6.4745,Infected,0.114285714,739942.8571,
Errol,E278,DO,6,22.37,0.002689377,44.4,-1.1,8.4345,Infected,0.088235294,744220.5882,
Errol,E279,DO,6,19.34,0.159472422,37.9,-0.5,6.1115,Infected,0.216965742,1325986.134,
Errol,E280,DO,6,29.65,0.020302822,37.1,-0.8,7.51,Infected,0.117764471,884411.1776,
Errol,E281,DO,6,22.81,0.090865615,37.2,-0.3,7.742,Infected,0.065335753,505829.4011,
Errol,E282,DO,6,28.78,0.044646098,37.4,1.8,6.4675,Infected,0.190217391,1230230.978,
Errol,E283,DO,6,29.3,0.044191019,37.2,-0.5,6.852,Infected,0.187958884,1287894.273,
Errol,E284,DO,6,25.37,-0.015903801,36.9,-1.6,3.99,Infected,0.265135699,1057891.441,
Errol,E285,DO,6,25.07,-0.005947661,37.6,0,5.788,Infected,0.265432099,1536320.988,
Errol,E286,DO,6,24.98,0.02587269,37.5,0.8,8.0825,Infected,0.147368421,1191105.263,
Errol,E287,DO,6,21.96,0.033411765,37.2,-0.9,7.2585,Infected,0.095959596,696522.7273,
Errol,E288,DO,6,21.83,0.048007681,36.1,-1.6,5.7295,Infected,0.217537943,1246383.642,
Errol,E289,DO,6,32.67,0.053191489,36.9,-0.3,9.25,Infected,0.090136054,833758.5034,
Errol,E290,DO,6,20.3,0.042094456,37.8,-0.8,7.0945,Infected,0.13029316,924364.8208,
Errol,E291,DO,6,27.79,-0.001437298,37.2,-0.4,6.8635,Infected,0.17481203,1199822.368,
Errol,E292,DO,6,25.04,0.034283354,37.4,-0.8,6.615,Infected,0.231958763,1534407.216,
Errol,E293,DO,6,23.48,0.019539731,37.6,0.4,6.3735,Infected,0.196597353,1253013.233,
Errol,E294,DO,6,24.82,-0.010366826,38.1,1.4,7.4795,Infected,0.191522763,1432494.505,
Errol,E295,DO,6,25.5,0.004728132,36.7,0,6.835,Infected,0.236697248,1617825.688,
Errol,E296,DO,6,22.23,0.017857143,38.4,-0.1,5.393,Infected,0.241869919,1304404.472,
Errol,E297,DO,6,23.93,0.036379385,36.5,-1.1,6.11,Infected,0.174392936,1065540.839,
Errol,E298,DO,6,23.96,0.001672241,37,0.3,8.349,Infected,0.115686275,965864.7059,
Errol,E299,DO,6,24.19,0.028049299,36.3,0.1,7.252,Infected,0.242424242,1758060.606,
Errol,E300,DO,6,26.6,0.006432085,37.6,0,8.108,Infected,0.137417219,1114178.808,
Errol,E301,DO,6,24.01,0.059576346,38.2,-0.2,6.877,Infected,0.164835165,1133571.429,
Errol,E302,DO,6,23.24,-0.030454735,37.3,0.4,7.5645,Infected,0.177554439,1343110.553,
Errol,E303,DO,6,26.48,-0.010093458,37.3,0.5,6.581,Infected,0.232061069,1527193.893,
Errol,E304,DO,6,21.39,-0.008804449,36.7,-0.2,6.318,Infected,0.29375,1855912.5,
Errol,E305,DO,6,20.49,-0.02752729,36,-0.9,8.94,Infected,0.062402496,557878.3151,
Errol,E306,DO,6,23.77,0.062109026,38.3,-0.4,6.867,Infected,0.201492537,1383649.254,
Errol,E307,DO,6,29.74,0.02587099,37.3,-0.7,6.639,Infected,0.156934307,1041886.861,
Errol,E308,DO,6,25.17,-0.025928793,37.8,-0.1,8.0835,Infected,0.209415584,1692810.877,
Errol,E309,DO,6,25.12,0.013720743,37.5,0.7,8.009,Infected,0.105511811,845044.0945,
Errol,E310,DO,6,18.99,0.085763293,38.2,-0.5,6.4835,Infected,0.26523888,1719676.277,
Errol,E311,DO,6,23.06,0.064635272,37.9,0.1,7.035,Infected,0.140651801,989485.4202,
Errol,E312,DO,6,25.4,0.063651591,36.8,-0.7,5.991,Infected,0.330039526,1977266.798,
Errol,E313,DO,6,21.84,0.043977055,36.8,0.5,8.2215,Infected,0.088737201,729552.901,
Errol,E314,DO,6,17.53,0.038507109,38,-0.2,9.276,Infected,0.095826893,888890.2628,
Errol,E315,DO,6,20.92,0.020487805,38.9,-0.2,6.1155,Infected,0.296928328,1815865.188,
Errol,E316,DO,6,30.82,0.104659498,37.5,0,7.8915,Infected,0.12835249,1012893.678,
Errol,E317,DO,6,23.64,0.078467153,39,2.3,8.335,Infected,0.149691358,1247677.469,
Errol,E318,DO,6,25.53,0.009489917,38.2,0.9,7.3605,Infected,0.199362041,1467404.306,
Errol,E319,DO,6,26.16,0.079207921,36.3,-1.5,9.433,Infected,0.129370629,1220353.147,
Errol,E320,DO,6,25.69,0.011815675,38,1.4,8.201,Infected,0.069579288,570619.7411,
Errol,E321,DO,6,23.08,-0.052156057,37.2,-0.5,7.663,Infected,0.114457831,877090.3614,
Errol,E322,DO,6,27.22,0.042512447,36.8,0.5,8.991,Infected,0.092105263,828118.4211,
Errol,E248,DO,7,26.25,0.024190402,37.4,0,4.6455,Infected,0.420618557,1953983.505,
Errol,E249,DO,7,24.23,-0.00451931,38,-0.6,6.167,Infected,0.199616123,1231032.63,
Errol,E250,DO,7,22.85,-0.034234996,37.5,-3.3,2.7925,Infected,0.414012739,1156130.573,
Errol,E251,DO,7,31.55,0.107406107,37.9,0.1,5.159,Infected,0.213389121,1100874.477,
Errol,E252,DO,7,27.15,-0.019147399,38.2,0.2,3.832,Infected,0.360086768,1379852.495,
Errol,E253,DO,7,20.61,-0.044949027,36.9,-1.3,3.26,Infected,0.485781991,1583649.289,
Errol,E254,DO,7,26.18,-0.031088083,31.3,-3.7,3.731,Infected,0.310061602,1156839.836,
Errol,E255,DO,7,25.65,0.104175635,38.7,-1.3,4.2735,Infected,0.274782609,1174283.478,
Errol,E256,DO,7,33.19,0.019975415,37,-0.4,4.2205,Infected,0.331337325,1398409.182,
Errol,E257,DO,7,28.05,-0.009533898,36.8,-1.2,7.316,Infected,0.204747774,1497934.718,
Errol,E258,DO,7,19.3,-0.08357075,35.4,-3.1,3.628,Infected,0.140926641,511281.8533,
Errol,E259,DO,7,23.2,-0.013605442,36.3,0,4.95,Infected,0.286655684,1418945.634,
Errol,E260,DO,7,25.08,0.010068466,36.6,0.2,7.591,Infected,0.139673105,1060258.544,
Errol,E261,DO,7,24.99,-0.041059094,39.7,0.6,5.71,Infected,0.318181818,1816818.182,
Errol,E262,DO,7,25.07,0.045454545,37.4,-0.8,3.7945,Infected,0.255941499,971170.0183,
Errol,E263,DO,7,19.26,-0.015840572,35.7,-2.5,4.1555,Infected,0.272912424,1134087.576,
Errol,E264,DO,7,22.84,0.035827664,36.4,-0.2,5.3085,Infected,0.285714286,1516714.286,
Errol,E265,DO,7,26.44,-0.017465626,34.3,-3.7,4.8725,Infected,0.280879865,1368587.14,
Errol,E266,DO,7,21.96,0.083909181,36.6,1,4.3945,Infected,0.257839721,1133076.655,
Errol,E267,DO,7,21.37,-0.042562724,35.2,-2.5,2.3375,Infected,0.420289855,982427.5362,
Errol,E268,DO,7,25.04,0.071000855,36,-1.9,5.5835,Infected,0.256410256,1431666.667,
Errol,E269,DO,7,22.55,-0.013992129,37.1,-0.2,2.8315,Infected,0.339912281,962461.6228,
Errol,E270,DO,7,22.7,0.067732832,36.2,-1.5,3.983,Infected,0.239130435,952456.5217,
Errol,E271,DO,7,26.63,0.004147813,36.4,-1.1,7.0915,Infected,0.065602837,465222.5177,
Errol,E272,DO,7,29.1,0.035218783,35.3,-2,3.4985,Infected,0.360465116,1261087.209,
Errol,E273,DO,7,21.87,0.025797373,37.9,-0.1,3.7395,Infected,0.387423935,1448771.805,
Errol,E274,DO,7,29.94,-0.001334223,37.7,1.2,5.5105,Infected,0.238333333,1313335.833,
Errol,E275,DO,7,24.76,0.015170152,36.2,-0.8,5.7345,Infected,0.294964029,1691471.223,
Errol,E276,DO,7,23.64,-0.033128834,35.5,-0.7,7.184,Infected,0.198996656,1429591.973,
Errol,E277,DO,7,24.2,0.141509434,37.2,-0.4,4.9335,Infected,0.261695906,1291076.754,
Errol,E278,DO,7,22.33,0.000896459,44.4,-1.1,6.236,Infected,0.180851064,1127787.234,
Errol,E279,DO,7,18.89,0.132494005,37.7,-0.7,3.7395,Infected,0.369294606,1380977.178,
Errol,E280,DO,7,29.36,0.010323469,37.6,-0.3,4.7055,Infected,0.179794521,846023.1164,
Errol,E281,DO,7,22.59,0.080344333,37.1,-0.4,5.754,Infected,0.15530303,893613.6364,
Errol,E282,DO,7,28.62,0.038838475,36.6,1,4.2315,Infected,0.258561644,1094103.596,
Errol,E283,DO,7,29.43,0.048823949,36.7,-1,4.051,Infected,0.268248175,1086673.358,
Errol,E284,DO,7,24.35,-0.055469356,34.5,-4,1.7195,Infected,0.319343066,549110.4015,
Errol,E285,DO,7,24.48,-0.029341792,36.5,-1.1,3.338,Infected,0.252220249,841911.1901,
Errol,E286,DO,7,25.31,0.039425051,37.1,0.4,4.4655,Infected,0.273504274,1221333.333,
Errol,E287,DO,7,21.92,0.031529412,37.4,-0.7,4.9195,Infected,0.202554745,996468.0657,
Errol,E288,DO,7,19.94,-0.042726836,36.1,-1.6,3.0805,Infected,0.417840376,1287157.277,
Errol,E289,DO,7,31.58,0.018052869,36.4,-0.8,7.612,Infected,0.184357542,1403329.609,
Errol,E290,DO,7,19.17,-0.015913758,36.7,-1.9,4.0105,Infected,0.298025135,1195229.803,
Errol,E291,DO,7,26.72,-0.039885016,36.5,-1.1,4.201,Infected,0.303944316,1276870.07,
Errol,E292,DO,7,24.28,0.002891367,37.2,-1,3.9595,Infected,0.400398406,1585377.49,
Errol,E293,DO,7,22.77,-0.011289622,36.2,-1,3.654,Infected,0.258373206,944095.6938,
Errol,E294,DO,7,24.05,-0.041068581,37.4,0.7,3.7255,Infected,0.313111546,1166497.065,
Errol,E295,DO,7,24.28,-0.043341214,33.2,-3.5,4.6105,Infected,0.295045045,1360305.18,
Errol,E296,DO,7,21.27,-0.026098901,36.5,-2,3.064,Infected,0.222056632,680381.5201,
Errol,E297,DO,7,22.59,-0.021654396,33.7,-3.9,3.9135,Infected,0.135379061,529805.9567,
Errol,E298,DO,7,23.13,-0.033026756,36.2,-0.5,6.535,Infected,0.26993865,1764049.08,
Errol,E299,DO,7,23.18,-0.014874628,34.9,-1.3,4.2225,Infected,0.372469636,1572753.036,
Errol,E300,DO,7,26.57,0.005297011,37.7,0.1,5.361,Infected,0.27992278,1500666.023,
Errol,E301,DO,7,24.33,0.073698147,37.5,-0.9,5.23,Infected,0.278026906,1454080.717,
Errol,E302,DO,7,22.87,-0.045890697,36.9,0,4.396,Infected,0.30651341,1347432.95,
Errol,E303,DO,7,26.23,-0.019439252,36.5,-0.3,4.212,Infected,0.317757009,1338392.523,
Errol,E304,DO,7,20.28,-0.060240964,37.5,0.6,3.228,Infected,0.419551935,1354313.646,
Errol,E305,DO,7,19.81,-0.059800664,36,-0.9,6.9495,Infected,0.212355212,1475762.548,
Errol,E306,DO,7,22.61,0.010277033,37.8,-0.9,3.817,Infected,0.35610766,1359262.94,
Errol,E307,DO,7,28.79,-0.006898931,37.9,-0.1,4.122,Infected,0.2,824400,
Errol,E308,DO,7,24.99,-0.032894737,34.8,-3.1,4.833,Infected,0.324324324,1567459.459,
Errol,E309,DO,7,24.95,0.006860371,36.7,-0.1,5.967,Infected,0.172284644,1028022.472,
Errol,E310,DO,7,18.62,0.064608348,36.7,-2,3.0835,Infected,0.376873662,1162089.936,
Errol,E311,DO,7,22.61,0.043859649,36.7,-1.1,4.1525,Infected,0.262886598,1091636.598,
Errol,E312,DO,7,23.78,-0.004187605,34.5,-3,3.1215,Infected,0.425263158,1327458.947,
Errol,E313,DO,7,21.44,0.024856597,36.3,0,6.104,Infected,0.17032967,1039692.308,
Errol,E314,DO,7,16.52,-0.021327014,35.5,-2.7,6.093,Infected,0.135658915,826569.7674,
Errol,E315,DO,7,19.92,-0.028292683,37,-2.1,2.9545,Infected,0.412997904,1220202.306,
Errol,E316,DO,7,30.59,0.096415771,37.2,-0.3,4.8505,Infected,0.221276596,1073302.128,
Errol,E317,DO,7,23.05,0.051551095,39.1,2.4,6.4405,Infected,0.260700389,1679040.856,
Errol,E318,DO,7,25.31,0.000790826,37.7,0.4,4.5105,Infected,0.351851852,1587027.778,
Errol,E319,DO,7,26,0.072607261,38.1,0.3,6.848,Infected,0.226618705,1551884.892,
Errol,E320,DO,7,25.6,0.008270973,38,1.4,6.558,Infected,0.143953935,944049.904,
Errol,E321,DO,7,23.36,-0.040657084,37.4,-0.3,3.992,Infected,0.206759443,825383.6978,
Errol,E322,DO,7,27.27,0.044427422,36.4,0.1,6.8965,Infected,0.210784314,1453674.02,
Errol,E248,DO,8,24.93,-0.027311744,33.5,-3.9,1.997,Infected,0.546120059,1090601.757,
Errol,E249,DO,8,23.42,-0.037797864,33.5,-5.1,3.1715,Infected,0.244292237,774772.8311,
Errol,E250,DO,8,21.33,-0.098478445,36.6,-4.2,1.4485,Infected,0.220543807,319457.7039,
Errol,E251,DO,8,30.65,0.075816076,34.1,-3.7,2.723,Infected,0.284132841,773693.7269,
Errol,E252,DO,8,25.86,-0.065751445,34.1,-3.9,2.2715,Infected,0.212990937,483808.9124,
Errol,E253,DO,8,18.77,-0.13021316,33.3,-4.9,1.6,Infected,0.219761499,351618.3986,
Errol,E254,DO,8,24.42,-0.096225019,30.7,-4.3,1.686,Infected,0.126929674,214003.4305,
Errol,E255,DO,8,24.54,0.056392596,34.4,-5.6,2.0885,Infected,0.275618375,575628.9753,
Errol,E256,DO,8,31.6,-0.028887523,32.5,-4.9,1.899,Infected,0.421161826,799786.3071,
Errol,E257,DO,8,27.25,-0.037782486,33.5,-4.5,4.4295,Infected,0.26171875,1159283.203,
Errol,E258,DO,8,18.54,-0.11965812,36.4,-2.1,2.6245,Infected,0.027131783,71207.36434,
Errol,E259,DO,8,22.16,-0.057823129,34.1,-2.2,2.6965,Infected,0.201149425,542399.4253,
Errol,E260,DO,8,24.33,-0.020136931,34.8,-1.6,5.3485,Infected,0.175,935987.5,
Errol,E261,DO,8,24.09,-0.075594781,37.1,-2,2.868,Infected,0.411290323,1179580.645,
Errol,E262,DO,8,23.77,-0.008757298,33,-5.2,1.876,Infected,0.300191205,563158.6998,
Errol,E263,DO,8,18.16,-0.072049055,33.1,-5.1,2.7435,Infected,0.216494845,593953.6082,
Errol,E264,DO,8,20.47,-0.071655329,32.5,-4.1,2.941,Infected,0.23316913,685750.4105,
Errol,E265,DO,8,25.34,-0.058342624,33.6,-4.4,2.591,Infected,0.123655914,320392.4731,
Errol,E266,DO,8,20.21,-0.002467917,33.4,-2.2,2.664,Infected,0.176870748,471183.6735,
Errol,E267,DO,8,20.03,-0.102598566,35.9,-1.8,1.9115,Infected,0.117437722,224482.2064,
Errol,E268,DO,8,23.18,-0.00855432,31.4,-6.5,2.9715,Infected,0.336380256,999553.9305,
Errol,E269,DO,8,21.04,-0.08001749,33,-4.3,1.368,Infected,0.34375,470250,
Errol,E270,DO,8,21.7,0.020696143,32.5,-5.2,2.065,Infected,0.295454545,610113.6364,
Errol,E271,DO,8,25.88,-0.02413273,35.7,-1.8,4.8215,Infected,0.083333333,401791.6667,
Errol,E272,DO,8,26.71,-0.04980434,32.2,-5.1,1.841,Infected,0.335416667,617502.0833,
Errol,E273,DO,8,20.47,-0.039868668,34.8,-3.2,2.036,Infected,0.307060755,625175.6979,
Errol,E274,DO,8,28.5,-0.049366244,31.8,-4.7,3.446,Infected,0.24648986,849404.0562,
Errol,E275,DO,8,23.38,-0.041410414,34.6,-2.4,3.57,Infected,0.266153846,950169.2308,
Errol,E276,DO,8,23.46,-0.040490798,30.6,-5.6,4.535,Infected,0.163599182,741922.2904,
Errol,E277,DO,8,23.15,0.091981132,35.3,-2.3,2.5365,Infected,0.276707531,701868.6515,
Errol,E278,DO,8,21.39,-0.041237113,41.2,-4.3,3.236,Infected,0.141509434,457924.5283,
Errol,E279,DO,8,17.48,0.047961631,32.7,-5.7,3.253,Infected,0.240204429,781385.0085,
Errol,E280,DO,8,27.73,-0.045767378,34,-3.9,3.145,Infected,0.230329041,724384.8355,
Errol,E281,DO,8,21.72,0.038737446,32.7,-4.8,2.1325,Infected,0.187725632,400324.9097,
Errol,E282,DO,8,27.73,0.006533575,34.9,-0.7,2.232,Infected,0.085106383,189957.4468,
Errol,E283,DO,8,27.73,-0.011760513,35.6,-2.1,2.154,Infected,0.285945073,615925.6866,
Errol,E284,DO,8,23.09,-0.104344453,34.9,-3.6,1.24,Infected,0.103146853,127902.0979,
Errol,E285,DO,8,23.14,-0.082474227,36.1,-1.5,2.212,Infected,0.152014652,336256.4103,
Errol,E286,DO,8,24.03,-0.013141684,35.6,-1.1,3.158,Infected,0.221864952,700649.5177,
Errol,E287,DO,8,20.93,-0.015058824,35.8,-2.3,3.435,Infected,0.223583461,768009.1884,
Errol,E288,DO,8,18.61,-0.106577052,32.2,-5.5,1.3775,Infected,0.127697842,175903.777,
Errol,E289,DO,8,31.32,0.00967118,36.6,-0.6,4.429,Infected,0.181636727,804469.0619,
Errol,E290,DO,8,18.41,-0.054928131,33,-5.6,2.1245,Infected,0.078991597,167817.6471,
Errol,E291,DO,8,25.5,-0.083722602,35.6,-2,2.3785,Infected,0.307692308,731846.1538,
Errol,E292,DO,8,22.43,-0.073523337,34.6,-3.6,1.631,Infected,0.433476395,707000,
Errol,E293,DO,8,21.66,-0.059487625,35.1,-2.1,2.23,Infected,0.131736527,293772.4551,
Errol,E294,DO,8,22.6,-0.098883573,34.3,-2.4,2.4755,Infected,0.208271787,515576.8095,
Errol,E295,DO,8,23.3,-0.081954295,31.7,-5,2.3935,Infected,0.077192982,184761.4035,
Errol,E296,DO,8,20.48,-0.062271062,34.1,-4.4,2.0555,Infected,0.084459459,173606.4189,
Errol,E297,DO,8,21.61,-0.064097012,34.7,-2.9,3.094,Infected,0.021613833,66873.19885,
Errol,E298,DO,8,21.66,-0.094481605,35.1,-1.6,4.579,Infected,0.016366612,74942.71686,
Errol,E299,DO,8,21.71,-0.077348066,32.6,-3.6,1.9605,Infected,0.227204783,445434.9776,
Errol,E300,DO,8,25.13,-0.04918653,35.6,-2,2.8825,Infected,0.384761905,1109076.19,
Errol,E301,DO,8,23.26,0.026478376,36,-2.4,2.7415,Infected,0.243445693,667406.367,
Errol,E302,DO,8,21.69,-0.095118899,35.3,-1.6,1.9935,Infected,0.446854664,890804.7722,
Errol,E303,DO,8,24.91,-0.068785047,35.5,-1.3,2.4655,Infected,0.357692308,881890.3846,
Errol,E304,DO,8,17.98,-0.166821131,32.9,-4,1.495,Infected,0.471172962,704403.5785,
Errol,E305,DO,8,19.72,-0.06407214,35.9,-1,4.151,Infected,0.204018547,846880.9892,
Errol,E306,DO,8,20.49,-0.084450402,34.1,-4.6,2.488,Infected,0.326989619,813550.173,
Errol,E307,DO,8,27.59,-0.048292515,32,-6,2.939,Infected,0.157992565,464340.1487,
Errol,E308,DO,8,23.57,-0.087848297,31.2,-6.7,2.995,Infected,0.27221172,815274.1021,
Errol,E309,DO,8,24.07,-0.028652139,33,-3.8,3.886,Infected,0.123367199,479404.9347,
Errol,E310,DO,8,16.94,-0.031446541,33.7,-5,1.8725,Infected,0.309486781,579513.9969,
